estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,postprocessor__aggregation_method,postprocessor__aggregation_index,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,961,-17,100.0,10000,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,None,min,upn,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.5036586976702845,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.5045484509712909,0.050938337801608585,0.11830635118306351,1.0,0.026134800550206328,0.0,0.026134800550206328,0.49922958397534667,0.050706972208678695,0.11780697779791571,1.0,0.04020100502512563,0.014240067639835293,0.9739869934967483,0.5069683141717041,0.05076172360251088,0.11792514955184805,1.0,0.029588828222643793,0.003560016909958823,0.26303532534054946,0.5036012616971566,0.050938337801608585,0.11830635118306351,1.0,0.04020100502512563,0.014240067639835293,0.9739869934967483,0.5069683141717041,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.49922958397534667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5,0.5,1.5,-0.125,-0.125,-0.125,0.125,0.125,0.375,-0.5,-0.5,-0.5,0.5,0.5,1.5,-0.5,-0.5,-0.5,0.5,0.5,1.5
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,23,-21,0.01516504618682508,61,166,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,1.0,None,None,max,upn,0.3412526997840173,0.4545454545454546,1.0,0.3786407766990291,0.34048368035001664,0.9739902463423784,0.9125535765428564,0.32268370607028757,0.4219409282700421,1.0,0.38235294117647056,0.3181411487597344,0.9739902463423784,0.8884857960437302,0.34129692832764513,0.4524128686327077,1.0,0.6666666666666666,0.33663678116606516,0.9742403401275478,0.9024238000801135,0.37431192660550455,0.45484727755644094,1.0,0.5384615384615384,0.3645857528610227,0.974112056028014,0.9179327910789775,0.34488631519686364,0.4459366322511613,1.0,0.4915304807509262,0.3399618407842097,0.9740832222100797,0.9053489909364194,0.37431192660550455,0.45484727755644094,1.0,0.6666666666666666,0.3645857528610227,0.9742403401275478,0.9179327910789775,0.32268370607028757,0.4219409282700421,1.0,0.3786407766990291,0.3181411487597344,0.9739902463423784,0.8884857960437302,0.4739707928802959,0.3594937621318608,0.03783556610770557,0.5162941865450795,0.44359497521784474,0.5487165916477165,0.43065473017153516,0.4050223618875518,0.03807758973488902,0.50835986871111,0.43065473017153516,0.5445183624650595,0.43755211250126325,0.3928111461923714,0.038946604265488544,0.5465697444295139,0.3928111461923714,0.5465697444295139,0.437920771173559,0.373528489284198,0.03525900777531793,0.5436054605597245,0.437920771173559,0.5436054605597245,0.44502460168166336,0.3827139398739955,0.037529691970850265,0.528707315061357,0.42624540568882757,0.5458525397755036,0.437920771173559,0.373528489284198,0.03525900777531793,0.5436054605597245,0.437920771173559,0.5436054605597245,0.437920771173559,0.373528489284198,0.03525900777531793,0.5436054605597245,0.437920771173559,0.5436054605597245
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,313,1,0.00048255539470580777,10000,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.5488906100062659,24743,0.0,None,None,min,upn,0.3181818181818182,0.4065620542082739,1.0,0.5625,0.30456566025224874,0.9742403401275478,0.8740330915393503,0.2930591259640103,0.37772087067861715,1.0,0.4772727272727273,0.27622323971078944,0.9737401525572089,0.838226307810818,0.32000000000000006,0.38575667655786355,1.0,0.5555555555555556,0.3029163967983158,0.9747405276978867,0.8522625902197712,0.3354037267080745,0.4159687325516472,1.0,0.5454545454545454,0.31838638525194307,0.9744872436218109,0.8862253565643397,0.31666116771347574,0.39650208349910043,1.0,0.5351957070707071,0.30052292050332424,0.9743020660011136,0.8626868365335698,0.3354037267080745,0.4159687325516472,1.0,0.5625,0.31838638525194307,0.9747405276978867,0.8862253565643397,0.2930591259640103,0.37772087067861715,1.0,0.4772727272727273,0.27622323971078944,0.9737401525572089,0.838226307810818,0.666229835902691,0.4791008271012874,0.08118132993988743,0.8520213834206896,0.5653552618379669,0.8520213834206896,0.6266019268286964,0.4411587603029296,0.08872801331533303,0.8331269207036889,0.6266019268286964,0.8331269207036889,0.6301926945669696,0.4780791395921533,0.07874336674754139,0.8126384615298374,0.6301926945669696,0.8126384615298374,0.5720528935517892,0.3907757660883633,0.09790955394011917,0.8149343300969809,0.5720528935517892,0.8149343300969809,0.6237693377125366,0.4472786232711834,0.08664056598572026,0.8281802739377992,0.5985506941963555,0.8281802739377992,0.5720528935517892,0.3907757660883633,0.09790955394011917,0.8149343300969809,0.5720528935517892,0.8149343300969809,0.5720528935517892,0.3907757660883633,0.09790955394011917,0.8149343300969809,0.5720528935517892,0.8149343300969809
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,961,-2,0.007554927634979576,5,367,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.2104198860020131,24743,0.0,None,None,min,upn,0.37184115523465705,0.4477611940298508,1.0,0.4444444444444444,0.36298457365256503,0.97323996498687,0.8595029232546887,0.30579964850615116,0.40178571428571436,1.0,0.36666666666666664,0.3038755317683973,0.9719894960610229,0.8361002202316877,0.36745406824146987,0.4173354735152488,1.0,0.5094339622641509,0.3539221999261916,0.9739902463423784,0.8381994259356192,0.36363636363636365,0.43412033511043413,1.0,0.5576923076923077,0.348176677060432,0.9747373686843421,0.8563066082928371,0.3521828089046604,0.425250679235312,1.0,0.4695593452668924,0.3422397456018965,0.9734892690186534,0.8475272944287082,0.37184115523465705,0.4477611940298508,1.0,0.5576923076923077,0.36298457365256503,0.9747373686843421,0.8595029232546887,0.30579964850615116,0.40178571428571436,1.0,0.36666666666666664,0.3038755317683973,0.9719894960610229,0.8361002202316877,0.19646506542052802,0.1952209046996869,0.16738291490139723,0.20329469164361855,0.19646506542052802,0.20329469164361855,0.1974924613702847,0.19419660234242236,0.1673458775900929,0.20257005483305904,0.19419660234242236,0.20257005483305904,0.1999148797361529,0.19474852112282087,0.16736861776448658,0.2030209734204682,0.1999148797361529,0.2030209734204682,0.19800433537248094,0.1944993035851561,0.1673739288079733,0.2032899852531982,0.20197523135582807,0.2032899852531982,0.19796918547486164,0.19466633293752156,0.1673678347659875,0.203043926287586,0.19813794471373283,0.203043926287586,0.19800433537248094,0.1944993035851561,0.1673739288079733,0.2032899852531982,0.20197523135582807,0.2032899852531982,0.19800433537248094,0.1944993035851561,0.1673739288079733,0.2032899852531982,0.20197523135582807,0.2032899852531982
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,34,1,0.014746793751672623,10000,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.9498884250556859,24743,4.0,None,StandardScaler(),mean,upn,0.37837837837837834,0.44488711819389115,1.0,0.5306122448979592,0.36325111567544455,0.9743653870201325,0.8985409650690817,0.35061728395061736,0.431578947368421,1.0,0.5230769230769231,0.33388883805548314,0.9743653870201325,0.8845598329004414,0.3659043659043659,0.43320105820105825,1.0,0.49122807017543857,0.3497915261943188,0.9737401525572089,0.8919347149214962,0.35864978902953587,0.4613095238095237,1.0,0.54,0.35522268097152193,0.9744872436218109,0.916359858361977,0.3633874543157244,0.4427441618932235,1.0,0.5212293095375802,0.3505385402241921,0.9742395425548213,0.8978488428132491,0.37837837837837834,0.4613095238095237,1.0,0.54,0.36325111567544455,0.9744872436218109,0.916359858361977,0.35061728395061736,0.431578947368421,1.0,0.49122807017543857,0.33388883805548314,0.9737401525572089,0.8845598329004414,0.1587907786184491,0.059451274234064114,-7.046136196606017e-05,0.4491185168212396,0.12026332329252126,0.4491185168212396,0.18197872652828245,0.0625483451489742,-6.130858883661764e-05,0.45319207588930543,0.18197872652828245,0.45319207588930543,0.11830880789748269,0.05307085571974953,-0.00010492514199988848,0.3533751288185937,0.11830880789748269,0.3533751288185937,0.12276022642007652,0.06864632032508186,-5.135761203656534e-05,0.41096419284867586,0.06864632032508186,0.41096419284867586,0.1454596348660727,0.060929198856967424,-7.20131762097829e-05,0.41666247859445366,0.12229929451084207,0.41666247859445366,0.12276022642007652,0.06864632032508186,-5.135761203656534e-05,0.41096419284867586,0.06864632032508186,0.41096419284867586,0.12276022642007652,0.06864632032508186,-5.135761203656534e-05,0.41096419284867586,0.06864632032508186,0.41096419284867586
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,9,21,0.0029330759425591443,10000,2,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,4.0,None,None,max,upn,0.38509316770186336,0.4528582034149963,1.0,0.58,0.37012639858498164,0.9749906214830562,0.9054861639195315,0.3652482269503546,0.44755244755244755,1.0,0.58,0.35709343977967034,0.9749906214830562,0.8919713575357753,0.36298932384341637,0.44156706507304117,1.0,0.5217391304347826,0.354014879473488,0.9741152932349632,0.905163876212453,0.36684303350970016,0.4793608521970706,1.0,0.5142857142857142,0.36319845602102496,0.974112056028014,0.9194267067678085,0.3700434380013336,0.4553346420593889,1.0,0.5490062111801242,0.36110829346479123,0.9745521480572723,0.905512026108892,0.38509316770186336,0.4793608521970706,1.0,0.58,0.37012639858498164,0.9749906214830562,0.9194267067678085,0.36298932384341637,0.44156706507304117,1.0,0.5142857142857142,0.354014879473488,0.974112056028014,0.8919713575357753,0.6983036786700737,0.5647376960274959,-0.0008936464092795436,0.8911775377140252,0.6983036786700737,0.8911775377140252,0.6449962498434384,0.5336417921731973,-0.0007236102718621404,0.8814801156221981,0.6449962498434384,0.8814801156221981,0.6280754436914715,0.47245434722701707,-0.0007868180604255983,0.8714302712815614,0.6280754436914715,0.8714302712815614,0.6291076348429856,0.4741117754962794,-0.001637286391749981,0.8885718885451039,0.5497948314600649,0.8885718885451039,0.6501207517619922,0.5112364027309975,-0.001010340283329316,0.8831649532907222,0.6302925509162621,0.8831649532907222,0.6291076348429856,0.4741117754962794,-0.001637286391749981,0.8885718885451039,0.5497948314600649,0.8885718885451039,0.6291076348429856,0.4741117754962794,-0.001637286391749981,0.8885718885451039,0.5497948314600649,0.8885718885451039
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,259,21,0.0017280547995302885,5,2,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.49698038738057193,24743,0.01,None,None,mean,upn,0.35655737704918034,0.44217687074829937,1.0,0.46774193548387094,0.3407247822531271,0.9734900587720395,0.8663391790197221,0.3095599393019727,0.3993993993993994,1.0,0.44642857142857145,0.3074322535543209,0.97323996498687,0.8427386501673959,0.3305439330543933,0.4126750184229919,1.0,0.5483870967741935,0.31322507505921876,0.974615480805302,0.8439652587836028,0.3387978142076503,0.44947506561679784,1.0,0.5901639344262295,0.33478446812216583,0.9753626813406704,0.8680363157322902,0.33386476590329917,0.42593158854687213,1.0,0.5131803845282163,0.32404164474720815,0.9741770464762205,0.8552698509257528,0.35655737704918034,0.44947506561679784,1.0,0.5901639344262295,0.3407247822531271,0.9753626813406704,0.8680363157322902,0.3095599393019727,0.3993993993993994,1.0,0.44642857142857145,0.3074322535543209,0.97323996498687,0.8427386501673959,0.3303300178340382,0.32955218229060845,0.32909849547582726,0.3349625452518652,0.3303300178340382,0.3349625452518652,0.3297166373857945,0.3294676019967088,0.32910217162754873,0.3345859192040127,0.3297166373857945,0.3345859192040127,0.3299136830024603,0.3295496042655447,0.3290989470927793,0.3351729509601706,0.3296181161844777,0.3351729509601706,0.3297277311472031,0.3295081214330422,0.3291048615462424,0.33509746303158683,0.32964852738395833,0.33509746303158683,0.32992201734237403,0.32951937749647603,0.32910111893559946,0.3349547196119088,0.3298283246970672,0.3349547196119088,0.3297277311472031,0.3295081214330422,0.3291048615462424,0.33509746303158683,0.32964852738395833,0.33509746303158683,0.3297277311472031,0.3295081214330422,0.3291048615462424,0.33509746303158683,0.32964852738395833,0.33509746303158683
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,16,21,0.01293857475805976,5,2,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,2.0,None,StandardScaler(),mean,upn,0.43153526970954353,0.4783519553072626,1.0,0.5925925925925926,0.4183988626898346,0.9752407152682255,0.8837481606209941,0.3404255319148936,0.42023346303501946,1.0,0.42424242424242425,0.33042776869966806,0.9727397774165312,0.835434834134924,0.371647509578544,0.43777134587554273,1.0,0.7307692307692307,0.35899215813520496,0.9753657621608103,0.8354068214379625,0.3629764065335753,0.4600402955003358,1.0,0.6923076923076923,0.3531640721633929,0.9746123061530766,0.8781687062937064,0.37664617943413914,0.44909926492954017,1.0,0.6099779849779849,0.3652457154220251,0.9744896402496609,0.8581896306218968,0.43153526970954353,0.4783519553072626,1.0,0.7307692307692307,0.4183988626898346,0.9753657621608103,0.8837481606209941,0.3404255319148936,0.42023346303501946,1.0,0.42424242424242425,0.33042776869966806,0.9727397774165312,0.8354068214379625,0.09529847370309386,0.09077650027813396,0.08569397961109287,0.10810625455305425,0.09529847370309386,0.10810625455305425,0.09385644549941217,0.0920254752332463,0.08568215559061534,0.10235511793263405,0.09385644549941217,0.10235511793263405,0.0932605729132562,0.09099168089702489,0.08561143511904595,0.10974467924118896,0.0932605729132562,0.10974467924118896,0.09349288078863494,0.08904653106148527,0.08567109745934814,0.11308013707857525,0.09349288078863494,0.11308013707857525,0.09397709322609929,0.09071004686747261,0.08566466694502559,0.10832154720136312,0.09397709322609929,0.10832154720136312,0.09349288078863494,0.08904653106148527,0.08567109745934814,0.11308013707857525,0.09349288078863494,0.11308013707857525,0.09349288078863494,0.08904653106148527,0.08567109745934814,0.11308013707857525,0.09349288078863494,0.11308013707857525
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,37,-14,0.028978055937558,5,3,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1790145589500411,24743,4.0,None,StandardScaler(),max,upn,0.40094339622641517,0.4548611111111111,1.0,0.5909090909090909,0.38470820213254175,0.9749906214830562,0.8955124707427634,0.33852140077821014,0.4201411161000641,1.0,0.5272727272727272,0.3237091447642845,0.9743653870201325,0.8546372102669445,0.3739837398373984,0.46433378196500674,1.0,0.5538461538461539,0.35892034828615216,0.9747405276978867,0.8404028526281386,0.38879159369527144,0.48140770252324033,1.0,0.5681818181818182,0.3832995043817334,0.9747373686843421,0.9010561736991821,0.3755600326343238,0.45518592792485557,1.0,0.5600524475524475,0.36265929989117796,0.9747084762213544,0.8729021768342572,0.40094339622641517,0.48140770252324033,1.0,0.5909090909090909,0.38470820213254175,0.9749906214830562,0.9010561736991821,0.33852140077821014,0.4201411161000641,1.0,0.5272727272727272,0.3237091447642845,0.9743653870201325,0.8404028526281386,0.1719797877939123,0.14382408813041497,0.13138415174674833,0.2118103960308686,0.1719797877939123,0.2118103960308686,0.15856659493950964,0.14384704838986942,0.13127471855801398,0.2112430221021807,0.15856659493950964,0.2112430221021807,0.15626511322115946,0.14395231713358048,0.13150378886646955,0.18534854181690763,0.15626511322115946,0.18534854181690763,0.15321189944236546,0.1434414452453227,0.13214972838601113,0.19447553062079817,0.15321189944236546,0.19447553062079817,0.16000584884923671,0.1437662247247969,0.13157809688931074,0.20071937264268877,0.16000584884923671,0.20071937264268877,0.15321189944236546,0.1434414452453227,0.13214972838601113,0.19447553062079817,0.15321189944236546,0.19447553062079817,0.15321189944236546,0.1434414452453227,0.13214972838601113,0.19447553062079817,0.15321189944236546,0.19447553062079817
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,48,-21,0.00011298227876937274,10000,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,StandardScaler(),max,upn,0.37406483790523687,0.46601261387526277,1.0,0.4392523364485981,0.3582547517127509,0.9728648243091159,0.9096658132277274,0.34655532359081426,0.425531914893617,1.0,0.4,0.3297828869732504,0.972364636738777,0.8840413502276385,0.34945397815912643,0.4602951510892481,1.0,0.4444444444444444,0.34919356313446404,0.9733650118794548,0.8898538544147172,0.38869257950530034,0.5007002801120448,1.0,0.47619047619047616,0.39024109064163576,0.9737368684342171,0.9157801943818893,0.36469167979011946,0.4631349899925432,1.0,0.43997181427087967,0.35686807311552526,0.9730828353403912,0.8998353030629931,0.38869257950530034,0.5007002801120448,1.0,0.47619047619047616,0.39024109064163576,0.9737368684342171,0.9157801943818893,0.34655532359081426,0.425531914893617,1.0,0.4,0.3297828869732504,0.972364636738777,0.8840413502276385,0.42969342174060704,0.29205778064144905,0.031664014366867665,0.48203843522893125,0.42969342174060704,0.5385184746620575,0.373357685401492,0.258228285397067,0.03258596465611131,0.45191877286463034,0.373357685401492,0.5082702579765669,0.3207739710401982,0.2704892586379115,0.03144891709488858,0.5297936922964093,0.3207739710401982,0.5297936922964093,0.333061766130166,0.26015339399219045,0.03066411547846397,0.5429195490329339,0.307956316989661,0.5429195490329339,0.36422171107811585,0.2702321796671545,0.031590752899082884,0.5016676123557262,0.35794534879298956,0.5298754934919919,0.333061766130166,0.26015339399219045,0.03066411547846397,0.5429195490329339,0.307956316989661,0.5429195490329339,0.333061766130166,0.26015339399219045,0.03066411547846397,0.5429195490329339,0.307956316989661,0.5429195490329339
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,51,-15,100.0,5,246,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.5229482720114341,24743,4.0,None,StandardScaler(),mean,upn,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.9739902463423784,0.44122844593460203,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.9739902463423784,0.41522005886012825,0.050938337801608585,0.11830635118306351,1.0,0.026134800550206328,0.0,0.9738651994497937,0.43850495056804356,0.36660617059891104,0.46333333333333326,1.0,0.5079365079365079,0.357041692012757,0.974112056028014,0.901169760677176,0.12973652320006895,0.20430673843570243,1.0,0.14652270395048936,0.08926042300318925,0.9739894370406411,0.5490308040099875,0.36660617059891104,0.46333333333333326,1.0,0.5079365079365079,0.357041692012757,0.974112056028014,0.901169760677176,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.9738651994497937,0.41522005886012825,-3.1236855419703545e-110,-3.1236855419703545e-110,-3.1236855419703545e-110,-3.1236855419703545e-110,-3.1236855419703545e-110,1.125,-0.25,-0.25,-0.25,-0.25,-0.25,1.125,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.1666666666666667,4.4596154063450257e-35,6.829597350783943e-43,5.677173439122012e-67,0.9999999999469185,4.4596154063450257e-35,0.9999999999469185,-0.14583333333333331,-0.14583333333333331,-0.14583333333333331,0.1041666666533963,-0.14583333333333331,1.1041666666533962,4.4596154063450257e-35,6.829597350783943e-43,5.677173439122012e-67,0.9999999999469185,4.4596154063450257e-35,0.9999999999469185,4.4596154063450257e-35,6.829597350783943e-43,5.677173439122012e-67,0.9999999999469185,4.4596154063450257e-35,0.9999999999469185
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,25,21,0.0011135849162181182,10000,2,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.4242749705129796,24743,0.01,None,None,min,upn,0.40694789081885857,0.4951600893521965,1.0,0.5531914893617021,0.39331381141543587,0.974615480805302,0.8986721288404753,0.38696537678207743,0.4499151103565365,1.0,0.5161290322580645,0.3745691106515643,0.9742403401275478,0.8729016882783412,0.39323467230443976,0.44912280701754387,1.0,0.6382978723404256,0.3785252012526507,0.975490809053395,0.8903908110379605,0.3914590747330961,0.4874213836477987,1.0,0.603448275862069,0.3878089581596293,0.9754877438719359,0.9154209138319307,0.39465175365961797,0.47040484759351886,1.0,0.5777666674555653,0.38355427036982004,0.9749585934645452,0.8943463854971769,0.40694789081885857,0.4951600893521965,1.0,0.6382978723404256,0.39331381141543587,0.975490809053395,0.9154209138319307,0.38696537678207743,0.44912280701754387,1.0,0.5161290322580645,0.3745691106515643,0.9742403401275478,0.8729016882783412,0.18186088934554567,0.054157004968852944,0.0001973647088488182,0.4058409074244239,0.09424470813917848,0.4058409074244239,0.09410015696521262,0.07100727024896365,9.824844680544106e-05,0.34218989364769137,0.07100727024896365,0.34218989364769137,0.09865929625789961,0.03719867321176325,0.0001521023925309062,0.3915876004045263,0.24761119911045987,0.3915876004045263,0.07003658982008906,0.05490782592116409,0.0001274990446029551,0.3457808104485082,0.05490782592116409,0.3457808104485082,0.11116423309718675,0.05431769358768598,0.00014380364819703014,0.37134980298128745,0.11694275085494153,0.37134980298128745,0.07003658982008906,0.05490782592116409,0.0001274990446029551,0.3457808104485082,0.05490782592116409,0.3457808104485082,0.07003658982008906,0.05490782592116409,0.0001274990446029551,0.3457808104485082,0.05490782592116409,0.3457808104485082
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,37,21,0.0036958432883988914,10000,13,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.42771872088050955,24743,1.0,None,StandardScaler(),max,upn,0.35443037974683544,0.4321907600596125,1.0,0.423728813559322,0.33863396472907026,0.9728648243091159,0.8834037399883465,0.33212996389891697,0.423162583518931,1.0,0.48148148148148145,0.3259786900896041,0.9737401525572089,0.8748450724394363,0.31185031185031187,0.39448966812773956,1.0,0.5,0.29390673642881754,0.9738651994497937,0.8750454631465904,0.33613445378151263,0.4332700822264389,1.0,0.4727272727272727,0.31880098749464114,0.9736118059029515,0.9071904878313777,0.3336362773193942,0.4207782734831805,1.0,0.469484391942019,0.31933009468553325,0.9735204955547675,0.8851211908514377,0.35443037974683544,0.4332700822264389,1.0,0.5,0.33863396472907026,0.9738651994497937,0.9071904878313777,0.31185031185031187,0.39448966812773956,1.0,0.423728813559322,0.29390673642881754,0.9728648243091159,0.8748450724394363,0.3167400523155653,0.11368917200917825,-3.96435161441154e-05,0.6740731766001364,0.3167400523155653,0.6740731766001364,0.15250464023760102,0.10295363051154374,-3.121746664804239e-05,0.6601016308628116,0.12116933105523989,0.6601016308628116,0.19646679704757475,0.06047985430552644,-4.0654748990932176e-05,0.6238276406358239,0.11596712840886114,0.6238276406358239,0.19563155866995852,0.06288675475158861,-2.6470717038958403e-05,0.6310464263094604,0.19563155866995852,0.6310464263094604,0.2153357620676749,0.08500235289445926,-3.449661220551209e-05,0.647262218602058,0.18737701761240622,0.647262218602058,0.19563155866995852,0.06288675475158861,-2.6470717038958403e-05,0.6310464263094604,0.19563155866995852,0.6310464263094604,0.19563155866995852,0.06288675475158861,-2.6470717038958403e-05,0.6310464263094604,0.19563155866995852,0.6310464263094604
